name	split
MassSpecGymID0146814	train
MassSpecGymID0146816	train
MassSpecGymID0146818	train
MassSpecGymID0146819	train
MassSpecGymID0146820	train
MassSpecGymID0146822	train
MassSpecGymID0146823	train
MassSpecGymID0146824	train
MassSpecGymID0146826	train
MassSpecGymID0146828	train
MassSpecGymID0146830	train
MassSpecGymID0146831	train
MassSpecGymID0146832	train
MassSpecGymID0146833	train
MassSpecGymID0146835	train
MassSpecGymID0146836	train
MassSpecGymID0146837	train
MassSpecGymID0146839	train
MassSpecGymID0146841	train
MassSpecGymID0146874	train
MassSpecGymID0146875	train
MassSpecGymID0146876	train
MassSpecGymID0146877	train
MassSpecGymID0146878	train
MassSpecGymID0146879	train
MassSpecGymID0146880	test
MassSpecGymID0146882	test
MassSpecGymID0146883	test
MassSpecGymID0146884	test
MassSpecGymID0146894	test
MassSpecGymID0146896	test
MassSpecGymID0146897	test
MassSpecGymID0146898	test
MassSpecGymID0146899	test
MassSpecGymID0146900	test
MassSpecGymID0146901	test
MassSpecGymID0146902	test
MassSpecGymID0146903	test
MassSpecGymID0146904	test
MassSpecGymID0146905	test
MassSpecGymID0146906	test
MassSpecGymID0146907	test
MassSpecGymID0146908	test
MassSpecGymID0146909	test
MassSpecGymID0146910	test
MassSpecGymID0146911	test
MassSpecGymID0146912	test
MassSpecGymID0146913	test
MassSpecGymID0146914	test
MassSpecGymID0146915	test
MassSpecGymID0146916	test
MassSpecGymID0146917	test
MassSpecGymID0146918	test
MassSpecGymID0146919	test
MassSpecGymID0146920	test
MassSpecGymID0146921	test
MassSpecGymID0146922	test
MassSpecGymID0146923	test
MassSpecGymID0146924	test
MassSpecGymID0146925	test
MassSpecGymID0146926	test
MassSpecGymID0146927	test
MassSpecGymID0146932	test
MassSpecGymID0146933	test
MassSpecGymID0146934	test
MassSpecGymID0146935	test
MassSpecGymID0146940	test
MassSpecGymID0146941	test
MassSpecGymID0146942	test
MassSpecGymID0146943	test
MassSpecGymID0146944	test
MassSpecGymID0146945	test
MassSpecGymID0146946	test
MassSpecGymID0146947	test
MassSpecGymID0146948	test
MassSpecGymID0146949	test
MassSpecGymID0146950	test
MassSpecGymID0146951	test
MassSpecGymID0146952	test
MassSpecGymID0146953	test
MassSpecGymID0146954	test
MassSpecGymID0146955	test
MassSpecGymID0146956	test
MassSpecGymID0146957	test
MassSpecGymID0146958	test
MassSpecGymID0146959	test
MassSpecGymID0146960	test
MassSpecGymID0146961	test
MassSpecGymID0146962	test
MassSpecGymID0146963	test
MassSpecGymID0146964	test
MassSpecGymID0146965	test
MassSpecGymID0146968	train
MassSpecGymID0146970	train
MassSpecGymID0146976	train
MassSpecGymID0146978	train
MassSpecGymID0146995	train
MassSpecGymID0147005	train
MassSpecGymID0147007	train
MassSpecGymID0147019	train
MassSpecGymID0147061	train
MassSpecGymID0147063	train
MassSpecGymID0147065	train
MassSpecGymID0147066	train
MassSpecGymID0147067	train
MassSpecGymID0147068	train
MassSpecGymID0147069	train
MassSpecGymID0147070	train
MassSpecGymID0147072	train
MassSpecGymID0147073	train
MassSpecGymID0147074	train
MassSpecGymID0147075	train
MassSpecGymID0147076	train
MassSpecGymID0147077	train
MassSpecGymID0147078	train
MassSpecGymID0147079	train
MassSpecGymID0147080	train
MassSpecGymID0147081	train
MassSpecGymID0147082	train
MassSpecGymID0147083	train
MassSpecGymID0147084	train
MassSpecGymID0147086	train
MassSpecGymID0147091	train
MassSpecGymID0147092	train
MassSpecGymID0147093	train
MassSpecGymID0147094	train
MassSpecGymID0147095	train
MassSpecGymID0147096	train
MassSpecGymID0147097	train
MassSpecGymID0147098	train
MassSpecGymID0147099	train
MassSpecGymID0147100	train
MassSpecGymID0147101	train
MassSpecGymID0147102	train
MassSpecGymID0147103	train
MassSpecGymID0147104	train
MassSpecGymID0147107	train
MassSpecGymID0147109	train
MassSpecGymID0147111	train
MassSpecGymID0147112	train
MassSpecGymID0147121	train
MassSpecGymID0147127	train
MassSpecGymID0147134	train
MassSpecGymID0147138	train
MassSpecGymID0147140	train
MassSpecGymID0147146	train
MassSpecGymID0147150	train
MassSpecGymID0147176	train
MassSpecGymID0147183	train
MassSpecGymID0147184	train
MassSpecGymID0147191	train
MassSpecGymID0147192	train
MassSpecGymID0147193	train
MassSpecGymID0147194	train
MassSpecGymID0147195	train
MassSpecGymID0147196	train
MassSpecGymID0147197	train
MassSpecGymID0147198	train
MassSpecGymID0147199	train
MassSpecGymID0147200	train
MassSpecGymID0147202	train
MassSpecGymID0147204	train
MassSpecGymID0147205	train
MassSpecGymID0147208	train
MassSpecGymID0147209	train
MassSpecGymID0147210	train
MassSpecGymID0147212	train
MassSpecGymID0147214	train
MassSpecGymID0147215	train
MassSpecGymID0147216	train
MassSpecGymID0147217	train
MassSpecGymID0147218	train
MassSpecGymID0147220	train
MassSpecGymID0147221	train
MassSpecGymID0147222	train
MassSpecGymID0147223	train
MassSpecGymID0147224	train
MassSpecGymID0147225	train
MassSpecGymID0147226	train
MassSpecGymID0147227	train
MassSpecGymID0147228	train
MassSpecGymID0147229	train
MassSpecGymID0147230	train
MassSpecGymID0147231	train
MassSpecGymID0147232	train
MassSpecGymID0147233	train
MassSpecGymID0147234	train
MassSpecGymID0147235	train
MassSpecGymID0147236	train
MassSpecGymID0147237	train
MassSpecGymID0147238	train
MassSpecGymID0147239	train
MassSpecGymID0147240	train
MassSpecGymID0147241	train
MassSpecGymID0147242	train
MassSpecGymID0147244	train
MassSpecGymID0147245	train
MassSpecGymID0147248	train
MassSpecGymID0147249	train
MassSpecGymID0147250	train
MassSpecGymID0147252	train
MassSpecGymID0147253	train
MassSpecGymID0147255	train
MassSpecGymID0147256	train
MassSpecGymID0147258	train
MassSpecGymID0147259	train
MassSpecGymID0147260	train
MassSpecGymID0147261	train
MassSpecGymID0147262	train
MassSpecGymID0147263	train
MassSpecGymID0147264	train
MassSpecGymID0147265	train
MassSpecGymID0147266	train
MassSpecGymID0147279	train
MassSpecGymID0147281	train
MassSpecGymID0147283	train
MassSpecGymID0147285	train
MassSpecGymID0147289	train
MassSpecGymID0147301	train
MassSpecGymID0147309	train
MassSpecGymID0147321	train
MassSpecGymID0147325	train
MassSpecGymID0147327	train
MassSpecGymID0147328	train
MassSpecGymID0147329	train
MassSpecGymID0147330	train
MassSpecGymID0147332	train
MassSpecGymID0147334	train
MassSpecGymID0147335	train
MassSpecGymID0147336	train
MassSpecGymID0147338	train
MassSpecGymID0147340	train
MassSpecGymID0147342	train
MassSpecGymID0147344	train
MassSpecGymID0147346	train
MassSpecGymID0147348	train
MassSpecGymID0147377	val
MassSpecGymID0147378	val
MassSpecGymID0147379	val
MassSpecGymID0147380	val
MassSpecGymID0147381	val
MassSpecGymID0147382	val
MassSpecGymID0147383	train
MassSpecGymID0147384	train
MassSpecGymID0147385	train
MassSpecGymID0147386	train
MassSpecGymID0147387	train
MassSpecGymID0147388	train
MassSpecGymID0147389	train
MassSpecGymID0147390	train
MassSpecGymID0147391	train
MassSpecGymID0147392	train
MassSpecGymID0147393	train
MassSpecGymID0147394	train
MassSpecGymID0147395	train
MassSpecGymID0147396	train
MassSpecGymID0147399	train
MassSpecGymID0147400	train
MassSpecGymID0147401	train
MassSpecGymID0147402	train
MassSpecGymID0147403	train
MassSpecGymID0147404	train
MassSpecGymID0147405	val
MassSpecGymID0147406	val
MassSpecGymID0147407	val
MassSpecGymID0147408	val
MassSpecGymID0147409	val
MassSpecGymID0147410	val
MassSpecGymID0147411	val
MassSpecGymID0147412	val
MassSpecGymID0147413	val
MassSpecGymID0147414	val
MassSpecGymID0147415	train
MassSpecGymID0147416	train
MassSpecGymID0147417	train
MassSpecGymID0147418	train
MassSpecGymID0147419	train
MassSpecGymID0147420	train
MassSpecGymID0147421	train
MassSpecGymID0147422	train
MassSpecGymID0147423	train
MassSpecGymID0147424	train
MassSpecGymID0147427	train
MassSpecGymID0147428	train
MassSpecGymID0147429	train
MassSpecGymID0147432	train
MassSpecGymID0147433	train
MassSpecGymID0147434	train
MassSpecGymID0147435	train
MassSpecGymID0147436	train
MassSpecGymID0147437	train
MassSpecGymID0147438	train
MassSpecGymID0147439	train
MassSpecGymID0147440	train
MassSpecGymID0147442	train
MassSpecGymID0147446	train
MassSpecGymID0147449	train
MassSpecGymID0147450	train
MassSpecGymID0147457	train
MassSpecGymID0147458	train
MassSpecGymID0147459	train
MassSpecGymID0147461	train
MassSpecGymID0147463	train
MassSpecGymID0147464	train
MassSpecGymID0147465	train
MassSpecGymID0147467	train
MassSpecGymID0147469	train
MassSpecGymID0147471	train
MassSpecGymID0147473	train
MassSpecGymID0147475	train
MassSpecGymID0147477	train
MassSpecGymID0147479	train
MassSpecGymID0147480	train
MassSpecGymID0147493	train
MassSpecGymID0147495	train
MassSpecGymID0147496	train
MassSpecGymID0147497	train
MassSpecGymID0147498	train
MassSpecGymID0147499	train
MassSpecGymID0147500	train
MassSpecGymID0147501	train
MassSpecGymID0147502	train
MassSpecGymID0147503	train
MassSpecGymID0147504	train
MassSpecGymID0147505	train
MassSpecGymID0147506	train
MassSpecGymID0147507	train
MassSpecGymID0147508	train
MassSpecGymID0147510	train
MassSpecGymID0147511	train
MassSpecGymID0147512	train
MassSpecGymID0147513	train
MassSpecGymID0147514	train
MassSpecGymID0147515	train
MassSpecGymID0147516	train
MassSpecGymID0147521	train
MassSpecGymID0147522	train
MassSpecGymID0147523	train
MassSpecGymID0147526	train
MassSpecGymID0147527	train
MassSpecGymID0147531	train
MassSpecGymID0147533	train
MassSpecGymID0147535	train
MassSpecGymID0147536	train
MassSpecGymID0147537	train
MassSpecGymID0147538	train
MassSpecGymID0147539	test
MassSpecGymID0147540	test
MassSpecGymID0147541	test
MassSpecGymID0147542	test
MassSpecGymID0147543	test
MassSpecGymID0147544	test
MassSpecGymID0147549	test
MassSpecGymID0147550	test
MassSpecGymID0147551	test
MassSpecGymID0147552	test
MassSpecGymID0147563	test
MassSpecGymID0147565	test
MassSpecGymID0147586	test
MassSpecGymID0147601	test
MassSpecGymID0147618	test
MassSpecGymID0147625	test
MassSpecGymID0147640	test
MassSpecGymID0147642	test
MassSpecGymID0147644	test
MassSpecGymID0147646	test
MassSpecGymID0147654	test
MassSpecGymID0147659	test
MassSpecGymID0147662	test
MassSpecGymID0147693	test
MassSpecGymID0147695	test
MassSpecGymID0147697	test
MassSpecGymID0147699	test
MassSpecGymID0147722	train
MassSpecGymID0147723	train
MassSpecGymID0147724	train
MassSpecGymID0147727	train
MassSpecGymID0147728	train
MassSpecGymID0147729	train
MassSpecGymID0147730	train
MassSpecGymID0147731	train
MassSpecGymID0147732	train
MassSpecGymID0147733	train
MassSpecGymID0147735	train
MassSpecGymID0147736	train
MassSpecGymID0147737	train
MassSpecGymID0147738	train
MassSpecGymID0147739	train
MassSpecGymID0147741	train
MassSpecGymID0147745	train
MassSpecGymID0147750	train
MassSpecGymID0147751	train
MassSpecGymID0147753	train
MassSpecGymID0147754	train
MassSpecGymID0147755	train
MassSpecGymID0147756	train
MassSpecGymID0147757	train
MassSpecGymID0147758	train
MassSpecGymID0147759	train
MassSpecGymID0147761	train
MassSpecGymID0147762	train
MassSpecGymID0147763	train
MassSpecGymID0147764	train
MassSpecGymID0147765	train
MassSpecGymID0147766	train
MassSpecGymID0147767	train
MassSpecGymID0147768	train
MassSpecGymID0147769	train
MassSpecGymID0147770	train
MassSpecGymID0147771	train
MassSpecGymID0147772	train
MassSpecGymID0147773	train
MassSpecGymID0147774	train
MassSpecGymID0147775	train
MassSpecGymID0147776	train
MassSpecGymID0147777	train
MassSpecGymID0147778	train
MassSpecGymID0147779	train
MassSpecGymID0147780	train
MassSpecGymID0147781	train
MassSpecGymID0147782	train
MassSpecGymID0147783	train
MassSpecGymID0147784	train
MassSpecGymID0147785	train
MassSpecGymID0147786	train
MassSpecGymID0147788	train
MassSpecGymID0147790	train
MassSpecGymID0147791	train
MassSpecGymID0147792	train
MassSpecGymID0147793	train
MassSpecGymID0147794	train
MassSpecGymID0147795	train
MassSpecGymID0147796	train
MassSpecGymID0147797	train
MassSpecGymID0147798	train
MassSpecGymID0147814	train
MassSpecGymID0147828	train
MassSpecGymID0147829	train
MassSpecGymID0147830	train
MassSpecGymID0147831	train
MassSpecGymID0147832	train
MassSpecGymID0147833	train
MassSpecGymID0147834	train
MassSpecGymID0147835	train
MassSpecGymID0147836	train
MassSpecGymID0147837	train
MassSpecGymID0147838	train
MassSpecGymID0147839	train
MassSpecGymID0147841	train
MassSpecGymID0147843	train
MassSpecGymID0147844	train
MassSpecGymID0147845	train
MassSpecGymID0147847	train
MassSpecGymID0147848	train
MassSpecGymID0147849	train
MassSpecGymID0147850	train
MassSpecGymID0147851	train
MassSpecGymID0147852	train
MassSpecGymID0147853	train
MassSpecGymID0147855	train
MassSpecGymID0147856	train
MassSpecGymID0147857	train
MassSpecGymID0147859	train
MassSpecGymID0147860	train
MassSpecGymID0147861	train
MassSpecGymID0147863	train
MassSpecGymID0147865	train
MassSpecGymID0147867	train
MassSpecGymID0147868	train
MassSpecGymID0147869	train
MassSpecGymID0147871	train
MassSpecGymID0147872	train
MassSpecGymID0147873	train
MassSpecGymID0147875	train
MassSpecGymID0147877	train
MassSpecGymID0147879	train
MassSpecGymID0147881	train
MassSpecGymID0147882	train
MassSpecGymID0147943	train
MassSpecGymID0147945	train
MassSpecGymID0147946	train
MassSpecGymID0147947	train
MassSpecGymID0147948	train
MassSpecGymID0147949	train
MassSpecGymID0147951	train
MassSpecGymID0147952	train
MassSpecGymID0147953	train
MassSpecGymID0147954	train
MassSpecGymID0147955	train
MassSpecGymID0147956	train
MassSpecGymID0147957	train
MassSpecGymID0147958	train
MassSpecGymID0147961	train
MassSpecGymID0147962	train
MassSpecGymID0147963	train
MassSpecGymID0147964	train
MassSpecGymID0147965	train
MassSpecGymID0147966	train
MassSpecGymID0147967	train
MassSpecGymID0147969	train
MassSpecGymID0147970	train
MassSpecGymID0147971	train
MassSpecGymID0147973	train
MassSpecGymID0147976	train
MassSpecGymID0147978	train
MassSpecGymID0147981	train
MassSpecGymID0147983	train
MassSpecGymID0147988	train
MassSpecGymID0147990	train
MassSpecGymID0147992	train
MassSpecGymID0147994	train
MassSpecGymID0147996	train
MassSpecGymID0147998	train
MassSpecGymID0148000	train
MassSpecGymID0148001	train
MassSpecGymID0148002	train
MassSpecGymID0148003	train
MassSpecGymID0148004	train
MassSpecGymID0148006	train
MassSpecGymID0148007	train
MassSpecGymID0148008	train
MassSpecGymID0148009	train
MassSpecGymID0148010	train
MassSpecGymID0148011	train
MassSpecGymID0148012	train
MassSpecGymID0148013	train
MassSpecGymID0148026	train
MassSpecGymID0148034	train
MassSpecGymID0148039	train
MassSpecGymID0148040	train
MassSpecGymID0148041	train
MassSpecGymID0148043	train
MassSpecGymID0148044	train
MassSpecGymID0148045	train
MassSpecGymID0148046	train
MassSpecGymID0148047	train
MassSpecGymID0148048	train
MassSpecGymID0148049	train
MassSpecGymID0148050	train
MassSpecGymID0148051	train
MassSpecGymID0148053	train
MassSpecGymID0148060	train
MassSpecGymID0148063	train
MassSpecGymID0148064	train
MassSpecGymID0148065	train
MassSpecGymID0148067	train
MassSpecGymID0148070	train
MassSpecGymID0148071	train
MassSpecGymID0148072	train
MassSpecGymID0148073	train
MassSpecGymID0148074	train
MassSpecGymID0148075	train
MassSpecGymID0148077	train
MassSpecGymID0148078	train
MassSpecGymID0148079	train
MassSpecGymID0148080	train
MassSpecGymID0148081	train
MassSpecGymID0148082	train
MassSpecGymID0148083	train
MassSpecGymID0148084	train
MassSpecGymID0148085	train
MassSpecGymID0148087	train
MassSpecGymID0148088	train
MassSpecGymID0148089	train
MassSpecGymID0148090	train
MassSpecGymID0148092	train
MassSpecGymID0148094	train
MassSpecGymID0148095	train
MassSpecGymID0148096	train
MassSpecGymID0148097	train
MassSpecGymID0148098	train
MassSpecGymID0148099	train
MassSpecGymID0148100	train
MassSpecGymID0148101	train
MassSpecGymID0148102	train
MassSpecGymID0148104	train
MassSpecGymID0148106	train
MassSpecGymID0148108	train
MassSpecGymID0148110	train
MassSpecGymID0148112	train
MassSpecGymID0148114	train
MassSpecGymID0148116	train
MassSpecGymID0148118	train
MassSpecGymID0148120	train
MassSpecGymID0148122	train
MassSpecGymID0148124	train
MassSpecGymID0148126	train
MassSpecGymID0148128	train
MassSpecGymID0148130	train
MassSpecGymID0148132	train
MassSpecGymID0148134	train
MassSpecGymID0148136	train
MassSpecGymID0148138	train
MassSpecGymID0148140	train
MassSpecGymID0148142	train
MassSpecGymID0148144	train
MassSpecGymID0148146	train
MassSpecGymID0148148	train
MassSpecGymID0148150	train
MassSpecGymID0148152	train
MassSpecGymID0148154	train
MassSpecGymID0148156	train
MassSpecGymID0148158	train
MassSpecGymID0148160	train
MassSpecGymID0148162	train
MassSpecGymID0148166	train
MassSpecGymID0148171	train
MassSpecGymID0148173	train
MassSpecGymID0148174	train
MassSpecGymID0148178	train
MassSpecGymID0148179	train
MassSpecGymID0148185	train
MassSpecGymID0148187	train
MassSpecGymID0148189	train
MassSpecGymID0148190	train
MassSpecGymID0148192	train
MassSpecGymID0148193	train
MassSpecGymID0148199	train
MassSpecGymID0148201	train
MassSpecGymID0148202	train
MassSpecGymID0148203	train
MassSpecGymID0148204	train
MassSpecGymID0148205	train
MassSpecGymID0148206	train
MassSpecGymID0148208	train
MassSpecGymID0148209	train
MassSpecGymID0148210	val
MassSpecGymID0148211	val
MassSpecGymID0148212	val
MassSpecGymID0148213	val
MassSpecGymID0148214	val
MassSpecGymID0148215	val
MassSpecGymID0148216	val
MassSpecGymID0148217	val
MassSpecGymID0148218	train
MassSpecGymID0148220	train
MassSpecGymID0148222	train
MassSpecGymID0148223	test
MassSpecGymID0148224	test
MassSpecGymID0148225	test
MassSpecGymID0148226	test
MassSpecGymID0148228	test
MassSpecGymID0148229	test
MassSpecGymID0148230	test
MassSpecGymID0148231	train
MassSpecGymID0148232	train
MassSpecGymID0148233	train
MassSpecGymID0148234	train
MassSpecGymID0148235	train
MassSpecGymID0148236	train
MassSpecGymID0148237	train
MassSpecGymID0148238	train
MassSpecGymID0148239	train
MassSpecGymID0148240	train
MassSpecGymID0148243	train
MassSpecGymID0148244	train
MassSpecGymID0148245	train
MassSpecGymID0148247	train
MassSpecGymID0148249	train
MassSpecGymID0148250	train
MassSpecGymID0148252	train
MassSpecGymID0148253	train
MassSpecGymID0148279	train
MassSpecGymID0148281	train
MassSpecGymID0148283	train
MassSpecGymID0148285	train
MassSpecGymID0148287	train
MassSpecGymID0148291	train
MassSpecGymID0148293	train
MassSpecGymID0148323	train
MassSpecGymID0148331	train
MassSpecGymID0148332	train
MassSpecGymID0148333	train
MassSpecGymID0148335	train
MassSpecGymID0148337	train
MassSpecGymID0148339	train
MassSpecGymID0148341	train
MassSpecGymID0148345	train
MassSpecGymID0148347	train
MassSpecGymID0148349	train
MassSpecGymID0148350	train
MassSpecGymID0148353	train
MassSpecGymID0148382	train
MassSpecGymID0148385	train
MassSpecGymID0148386	train
MassSpecGymID0148387	train
MassSpecGymID0148388	train
MassSpecGymID0148389	train
MassSpecGymID0148390	train
MassSpecGymID0148391	train
MassSpecGymID0148393	train
MassSpecGymID0148396	train
MassSpecGymID0148397	train
MassSpecGymID0148398	train
MassSpecGymID0148399	train
MassSpecGymID0148400	train
MassSpecGymID0148414	train
MassSpecGymID0148419	train
MassSpecGymID0148421	train
MassSpecGymID0148454	train
MassSpecGymID0148457	train
MassSpecGymID0148458	test
MassSpecGymID0148459	test
MassSpecGymID0148462	test
MassSpecGymID0148463	test
MassSpecGymID0148465	train
MassSpecGymID0148466	train
MassSpecGymID0148467	train
MassSpecGymID0148469	train
MassSpecGymID0148470	train
MassSpecGymID0148471	train
MassSpecGymID0148472	train
MassSpecGymID0148473	train
MassSpecGymID0148474	train
MassSpecGymID0148475	train
MassSpecGymID0148476	train
MassSpecGymID0148477	train
MassSpecGymID0148479	train
MassSpecGymID0148480	train
MassSpecGymID0148481	train
MassSpecGymID0148482	train
MassSpecGymID0148483	train
MassSpecGymID0148484	train
MassSpecGymID0148485	train
MassSpecGymID0148486	train
MassSpecGymID0148487	train
MassSpecGymID0148488	train
MassSpecGymID0148492	train
MassSpecGymID0148493	train
MassSpecGymID0148494	train
MassSpecGymID0148495	train
MassSpecGymID0148498	train
MassSpecGymID0148499	train
MassSpecGymID0148501	train
MassSpecGymID0148505	train
MassSpecGymID0148507	train
MassSpecGymID0148526	train
MassSpecGymID0148527	train
MassSpecGymID0148528	train
MassSpecGymID0148529	train
MassSpecGymID0148530	train
MassSpecGymID0148531	train
MassSpecGymID0148532	train
MassSpecGymID0148533	train
MassSpecGymID0148534	train
MassSpecGymID0148535	train
MassSpecGymID0148536	train
MassSpecGymID0148537	train
MassSpecGymID0148538	train
MassSpecGymID0148539	train
MassSpecGymID0148540	train
MassSpecGymID0148541	train
MassSpecGymID0148542	train
MassSpecGymID0148543	train
MassSpecGymID0148544	train
MassSpecGymID0148545	train
MassSpecGymID0148546	train
MassSpecGymID0148547	train
MassSpecGymID0148548	train
MassSpecGymID0148549	train
MassSpecGymID0148550	train
MassSpecGymID0148551	train
MassSpecGymID0148552	train
MassSpecGymID0148554	train
MassSpecGymID0148555	train
MassSpecGymID0148558	train
MassSpecGymID0148561	train
MassSpecGymID0148562	train
MassSpecGymID0148565	train
MassSpecGymID0148566	train
MassSpecGymID0148567	train
MassSpecGymID0148568	train
MassSpecGymID0148570	train
MassSpecGymID0148571	train
MassSpecGymID0148572	train
MassSpecGymID0148573	train
MassSpecGymID0148574	train
MassSpecGymID0148575	train
MassSpecGymID0148576	train
MassSpecGymID0148577	train
MassSpecGymID0148578	train
MassSpecGymID0148579	train
MassSpecGymID0148580	train
MassSpecGymID0148581	train
MassSpecGymID0148582	train
MassSpecGymID0148583	train
MassSpecGymID0148584	train
MassSpecGymID0148585	train
MassSpecGymID0148586	train
MassSpecGymID0148587	train
MassSpecGymID0148588	train
MassSpecGymID0148589	train
MassSpecGymID0148590	train
MassSpecGymID0148591	train
MassSpecGymID0148592	train
MassSpecGymID0148593	train
MassSpecGymID0148594	train
MassSpecGymID0148595	train
MassSpecGymID0148596	train
MassSpecGymID0148599	train
MassSpecGymID0148600	train
MassSpecGymID0148601	train
MassSpecGymID0148602	train
MassSpecGymID0148603	train
MassSpecGymID0148604	train
MassSpecGymID0148605	train
MassSpecGymID0148606	train
MassSpecGymID0148608	train
MassSpecGymID0148610	train
MassSpecGymID0148612	train
MassSpecGymID0148614	train
MassSpecGymID0148616	train
MassSpecGymID0148627	train
MassSpecGymID0148629	train
MassSpecGymID0148639	train
MassSpecGymID0148643	train
MassSpecGymID0148652	train
MassSpecGymID0148653	train
MassSpecGymID0148654	train
MassSpecGymID0148655	train
MassSpecGymID0148656	train
MassSpecGymID0148657	train
MassSpecGymID0148658	train
MassSpecGymID0148659	train
MassSpecGymID0148664	train
MassSpecGymID0148665	train
MassSpecGymID0148666	train
MassSpecGymID0148667	train
MassSpecGymID0148668	train
MassSpecGymID0148669	train
MassSpecGymID0148670	train
MassSpecGymID0148671	train
MassSpecGymID0148672	train
MassSpecGymID0148673	train
MassSpecGymID0148674	train
MassSpecGymID0148675	train
MassSpecGymID0148676	train
MassSpecGymID0148677	train
MassSpecGymID0148678	train
MassSpecGymID0148679	train
MassSpecGymID0148680	val
MassSpecGymID0148681	val
MassSpecGymID0148682	val
MassSpecGymID0148683	val
MassSpecGymID0148684	val
MassSpecGymID0148686	val
MassSpecGymID0148687	val
MassSpecGymID0148688	val
MassSpecGymID0148689	val
MassSpecGymID0148690	train
MassSpecGymID0148691	train
MassSpecGymID0148694	train
MassSpecGymID0148695	train
MassSpecGymID0148696	train
MassSpecGymID0148698	train
MassSpecGymID0148701	train
MassSpecGymID0148710	train
MassSpecGymID0148711	train
MassSpecGymID0148712	train
MassSpecGymID0148714	train
MassSpecGymID0148716	train
MassSpecGymID0148718	train
MassSpecGymID0148719	train
MassSpecGymID0148721	train
MassSpecGymID0148722	train
MassSpecGymID0148723	train
MassSpecGymID0148724	train
MassSpecGymID0148725	train
MassSpecGymID0148726	train
MassSpecGymID0148727	train
MassSpecGymID0148728	train
MassSpecGymID0148729	train
MassSpecGymID0148730	train
MassSpecGymID0148731	train
MassSpecGymID0148732	train
MassSpecGymID0148733	train
MassSpecGymID0148735	train
MassSpecGymID0148737	train
MassSpecGymID0148739	train
MassSpecGymID0148773	train
MassSpecGymID0148775	train
MassSpecGymID0148776	train
MassSpecGymID0148777	train
MassSpecGymID0148778	train
MassSpecGymID0148780	train
MassSpecGymID0148782	train
MassSpecGymID0148783	train
MassSpecGymID0148784	train
MassSpecGymID0148785	train
MassSpecGymID0148786	train
MassSpecGymID0148787	train
MassSpecGymID0148788	train
MassSpecGymID0148789	train
MassSpecGymID0148790	train
MassSpecGymID0148791	train
MassSpecGymID0148792	train
MassSpecGymID0148793	train
MassSpecGymID0148794	train
MassSpecGymID0148797	train
MassSpecGymID0148836	train
MassSpecGymID0148838	train
MassSpecGymID0148840	train
MassSpecGymID0148842	train
MassSpecGymID0148843	train
MassSpecGymID0148844	train
MassSpecGymID0148845	train
MassSpecGymID0148846	train
MassSpecGymID0148848	train
MassSpecGymID0148849	train
MassSpecGymID0148850	train
MassSpecGymID0148851	train
MassSpecGymID0148852	train
MassSpecGymID0148853	train
MassSpecGymID0148854	train
MassSpecGymID0148855	train
MassSpecGymID0148856	train
MassSpecGymID0148879	train
MassSpecGymID0148880	train
MassSpecGymID0148882	train
MassSpecGymID0148887	train
MassSpecGymID0148892	train
MassSpecGymID0148893	train
MassSpecGymID0148894	train
MassSpecGymID0148895	train
MassSpecGymID0148896	train
MassSpecGymID0148897	train
MassSpecGymID0148898	train
MassSpecGymID0148899	train
MassSpecGymID0148900	train
MassSpecGymID0148901	train
MassSpecGymID0148903	train
MassSpecGymID0148905	train
MassSpecGymID0148907	train
MassSpecGymID0148908	train
MassSpecGymID0148909	train
MassSpecGymID0148912	train
MassSpecGymID0148913	train
MassSpecGymID0148914	train
MassSpecGymID0148915	train
MassSpecGymID0148916	train
MassSpecGymID0148917	train
MassSpecGymID0148918	train
MassSpecGymID0148919	train
MassSpecGymID0148920	train
MassSpecGymID0148921	train
MassSpecGymID0148922	train
MassSpecGymID0148923	train
MassSpecGymID0148924	train
MassSpecGymID0148925	train
MassSpecGymID0148926	train
MassSpecGymID0148928	train
MassSpecGymID0148929	train
MassSpecGymID0148930	train
MassSpecGymID0148931	train
MassSpecGymID0148932	train
MassSpecGymID0148933	train
MassSpecGymID0148934	train
MassSpecGymID0148935	train
MassSpecGymID0148936	train
MassSpecGymID0148937	train
MassSpecGymID0148939	train
MassSpecGymID0148940	train
MassSpecGymID0148941	train
MassSpecGymID0148942	train
MassSpecGymID0148943	train
MassSpecGymID0148944	train
MassSpecGymID0148945	train
MassSpecGymID0148946	train
MassSpecGymID0148947	train
MassSpecGymID0148948	train
MassSpecGymID0148949	train
MassSpecGymID0148950	train
MassSpecGymID0148951	train
MassSpecGymID0148952	train
MassSpecGymID0148953	train
MassSpecGymID0148954	train
MassSpecGymID0148959	test
MassSpecGymID0148960	test
MassSpecGymID0148961	test
MassSpecGymID0148962	test
MassSpecGymID0148963	test
MassSpecGymID0148964	test
MassSpecGymID0148965	test
MassSpecGymID0148966	test
MassSpecGymID0148967	test
MassSpecGymID0148968	test
MassSpecGymID0148969	test
MassSpecGymID0148970	test
MassSpecGymID0148971	test
MassSpecGymID0148972	test
MassSpecGymID0148973	test
MassSpecGymID0148974	test
MassSpecGymID0148975	test
MassSpecGymID0148976	test
MassSpecGymID0148977	test
MassSpecGymID0148978	test
MassSpecGymID0148989	train
MassSpecGymID0148990	train
MassSpecGymID0148991	train
